customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,signup_date,churn,internal_flag
13204,Female,0,N,No,67,No,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer,101.46,797.61,6/12/2022,No,A
16874,Female,0,Yes,Yes,8,No,No,DSL,Y,Yes,Y,No,Y,Yes,Month-to-month,Yes,Electronic check,82.74,1020.67,8/9/2024,No,B
16003,Female,0,No,No,39,Yes,Yes,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer,89.16,6573.34,5/22/2024,No,A
1961,Male,No,Yes,No,31,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,64.32,4886.57,3/11/2024,Yes,A
16635,Female,0,No,No,36,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,One Year,No,Bank transfer,106.38,233.56,3/27/2021,No,A
1467,Male,0,Yes,Yes,36,Yes,Y,DSL,No,Yes,No,N,No,Yes,Two Year,No,E-check,88.56,5869.08,12/9/2024,No,A
11044,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,,5476.94,7/23/2020,No,A
1060,Male,0,Yes,No,21,Yes,No,fiber,No internet service,No,Yes,No,Y,No,Month-to-month,No,Electronic check,,,3/29/2020,No,A
16807,Male,0,No,Yes,15,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,48.85,5063.46,1/8/2024,No,A
5231,Female,0,Yes,Yes,11,Y,No,Dsl,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Y,Electronic check,98.88,6801.45,9/4/2022,No,A
4573,M,Yes,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No internet service,No,N,Yes,One year,No,e-check,669.9153384793626,2756.72,10/20/2020,No,A
1972,male,0,Yes,No,71,Yes,No,No,No,Yes,No,Y,Y,N,Two year,No,Bank transfer,106.07,3466.93,3/25/2023,No,A
12044,Female,0,Yes,Yes,35,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,Two year,No,Bank transfer,86.53,6353.67,1/1/2024,No,A
9360,Male,Yes,Yes,Yes,31,Yes,Y,Dsl,Y,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,99.59,5294.9,10/30/2022,No,A
4170,Female,0,Yes,No,59,Yes,Y,DSL,Y,No,No internet service,Yes,No,Yes,One year,Yes,Mailed check,31.07,6327.36,4/28/2024,No,A
11361,F,1,No,N,36,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,One Year,Yes,Credit card,98.02,"4,169",1/20/2022,No,A
16841,Female,0,Yes,No,24,Y,No,No,No,Yes,Yes,No internet service,Y,No,Two year,No,Mailed check,78.63,1203.72,1/28/2024,No,A
8168,Female,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,48.4,3506.12,10/27/2022,No,A
9084,Male,0,No,No,45,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No,Month to month,Yes,Mailed check,74.06,4530.25,1/15/2022,Yes,A
20634,Female,0,Yes,Yes,34,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,104.26,1629.21,8/22/2022,No,A
16301,female,0,No,No,31,Y,N,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,87.55,6424.21,9/15/2020,No,A
3313,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No internet service,N,No,Yes,Yes,Month-to-month,No,Credit card,93.02,1415.61,4/8/2023,No,A
19242,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,78.27,4054.36,2/3/2020,No,A
19077,Female,0,No,No,33,No,Y,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,39.07,5252.78,10/16/2024,No,A
2748,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Y,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,35,4233.24,9/15/2021,No,A
4012,Male,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,88.02,6549.33,3/2/2022,No,B
18976,Male,No,No,Yes,26,Yes,N,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,,635.58,6/30/2024,No,A
5059,F,0,Yes,No,7,Yes,Yes,No,No,No internet service,Yes,Y,No,Yes,Month-to-month,Yes,e-check,55.55,7384.2,12/29/2020,No,A
11552,Female,Yes,No,No,53,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month to month,No,Mailed check,49.83,2423.11,1/23/2023,No,B
12151,Male,0,No,No,59,Y,Y,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,113.3,2857.32,2/8/2023,No,A
4475,M,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Y,Month-to-month,Yes,Credit card,104.24,7280.85,2/5/2022,No,A
8223,Male,0,No,No,23,Yes,No,Fiber optic,N,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit card,21.4,3198.27,3/2/2024,No,A
16415,Female,0,No,No,5,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,43.17,3961.81,1/13/2021,No,A
13429,Male,1,N,Yes,14,Yes,Y,DSL,No,Yes,Yes,Y,No,No,Month-to-month,Yes,Mailed check,29.59,3815.35,12/6/2023,No,A
6850,Female,0,No,Yes,40,Yes,No,DSL,Y,No,No,Y,Yes,Yes,Month-to-month,No,Electronic check,89.9,334,9/19/2020,No,A
19512,Female,0,Yes,Yes,61,Yes,N,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,92.2,7617.86,5/23/2022,No,A
12400,Female,Yes,Y,Yes,13,Yes,Yes,DSL,N,N,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,29.07,1029.63,10/11/2024,No,A
6972,Male,1,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,102.63,911.08,2/24/2022,No,A
14293,Female,No,Yes,Yes,21,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,N,Mailed check,55.56,1307.54,11/4/2021,No,A
13006,male,0,No,No,66,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,Two year,No,Electronic check,,5201.66,5/25/2022,No,A
20036,Female,0,Yes,No,37,Y,Yes,DSL,No,No internet service,N,No,Yes,Yes,Two year,No,Electronic check,84.49,2147.26,12/15/2020,Yes,A
11509,Female,0,Yes,Yes,36,Yes,No,Fiber optic,N,Yes,Y,No,No,Yes,One Year,Yes,Bank transfer,92.77,2466.35,12/25/2020,No,A
11813,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month to month,No,Credit card,27.07,3757.76,3/28/2021,No,A
5464,Male,0,Yes,Yes,66,Yes,Y,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month to month,Yes,Mailed check,,661.05,9/28/2020,No,A
8222,Male,0,No,Yes,8,Yes,Yes,No,Yes,Yes,No,Y,Yes,No,Month to month,No,e-check,97.14,1294.63,12/23/2023,No,B
12962,M,1,Yes,Y,58,No,Yes,No,No internet service,No,Yes,Yes,Yes,N,Month-to-month,No,Credit card,68.72,3188.03,2/27/2023,No,A
12887,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,105.38,2854.28,7/10/2023,Yes,A
10410,Female,0,Yes,Y,22,Yes,No,DSL,No,No,Yes,Yes,No,No,One Year,No,Credit card,28.6,2499.43,3/13/2023,No,A
6668,M,0,No,No,60,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,101.86,1636.86,12/21/2020,No,A
4394,Male,1,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,e-check,71.79,6234.01,5/21/2021,No,A
7776,Male,0,Yes,Yes,67,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,80.24,3283.31,8/28/2022,No,A
15350,Male,0,No,No,18,Yes,No phone service,DSL,Yes,N,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,64.11,5713.82,11/20/2024,Yes,A
4861,M,0,Yes,Yes,11,Yes,Yes,No,No,Yes,Y,No,No,Yes,Month-to-month,N,Bank transfer,85.78,2622.87,3/8/2021,No,A
10445,Female,1,No,No,58,Yes,N,Fiber optic,No,N,N,No,No,No,Two Year,N,Mailed check,29.51,4339.61,3/18/2022,No,A
1201,Female,0,No,No,57,Yes,No,DSL,No,No,Y,Yes,Yes,N,One year,Yes,Bank transfer,62.01,3795.92,1/7/2020,Yes,A
9823,Male,0,No,N,7,Yes,No,Fiber optic,No,No,N,No,No,No,Month to month,Yes,Bank transfer,$104.63 ,3480.02,12/9/2023,No,A
8614,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,34.82,4716.99,3/8/2023,No,A
20212,Female,0,No,Yes,68,Yes,No phone service,Fiber optic,Y,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,54.2,3523.79,12/5/2022,No,A
18033,Male,No,Yes,Yes,31,Yes,No,DSL,No,No,No internet service,No,N,No,Month-to-month,No,Credit card,111.51,7960.65,8/16/2022,No,A
13841,F,0,No,No,4,Yes,Yes,Fiber optic,N,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,E-check,41.69,4592.23,2/10/2023,Yes,B
6283,Male,0,Yes,No,40,No,No phone service,No,Yes,Y,No,No,No,No,Month-to-month,Yes,Electronic check,77.36,2569.77,4/21/2023,No,A
11126,M,1,Yes,No,47,Yes,No,Dsl,No,Yes,No,Yes,Yes,Yes,Two Year,No,E-check,34.32,6937.52,12/27/2020,No,A
7308,Male,Yes,No,Yes,29,Y,No,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,73.67,7312.4,9/2/2023,No,A
3860,Male,0,No,N,46,Yes,Yes,DSL,No,Y,No internet service,No,N,No,Month-to-month,Yes,Mailed check,793.7355195203714,709.37,6/12/2023,Yes,A
17979,Male,0,No,No,22,No,No phone service,fiber,No,Yes,Yes,No internet service,Y,No,Month-to-month,No,e-check,39.19,7664.95,4/9/2023,No,A
17679,Male,0,Yes,No,68,Yes,No,Fiber optic,Y,N,No,No,N,No,One year,Yes,Electronic check,112.97,3421.45,2/7/2022,No,A
19890,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card,92.19,7922.34,6/11/2024,No,A
10385,Female,0,No,No,70,Y,Yes,No,No,Yes,Y,No internet service,No internet service,Yes,Two year,N,e-check,83.37,5287.64,7/31/2024,No,A
13303,Male,No,No,No,42,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,53.14,7538.84,5/22/2023,No,A
8859,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,e-check,44.95,4447.35,3/1/2024,No,A
16950,Female,0,No,Yes,22,Yes,No phone service,DSL,Y,No internet service,No,No,Yes,No,Month to month,No,Bank transfer,51.44,6952.33,5/16/2021,No,A
11676,Female,0,No,Y,43,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,94.42,4797.45,3/9/2023,No,A
15201,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,$88.63 ,3290.07,2/25/2022,No,A
19731,M,0,Yes,N,124,Y,Yes,Dsl,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,96.46,1683.62,12/12/2021,No,A
13760,Male,0,Y,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two Year,No,Credit card,88.67,422.78,10/3/2022,No,A
19470,Male,0,No,No,34,Yes,No phone service,Dsl,No internet service,Y,Yes,No internet service,No,No internet service,Two year,No,Mailed check,29.95,7996.04,8/15/2021,No,A
9510,Male,1,Y,Yes,69,Yes,Y,Fiber optic,No,Yes,Yes,N,No,No,Month to month,Yes,e-check,103.48,5376.02,8/22/2021,No,A
4426,Female,No,No,No,30,Yes,Yes,Fiber optic,N,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,e-check,62.52,1903.06,4/9/2023,No,A
5102,Female,0,Y,No,53,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,108.14,6444.1,10/10/2023,No,A
8812,Male,1,Yes,Yes,20,Yes,Y,Fiber optic,No,No,No,No internet service,No internet service,No,One year,Y,Mailed check,112.33,6083.61,1/18/2020,No,A
9130,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,80.15,1435.36,9/30/2022,No,B
5253,Male,0,Yes,No,61,Yes,Yes,fiber,Y,No,No internet service,Yes,No,N,Month-to-month,N,Electronic check,55.86,"6,111",3/20/2024,No,A
16372,Female,1,Yes,No,46,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Y,Month-to-month,Yes,Bank transfer,21.48,244.6,11/5/2024,No,A
8015,Female,No,Yes,Yes,48,No,Yes,No,No,Yes,No,No internet service,No,N,One year,Yes,Electronic check,,4849.46,8/26/2024,No,A
15237,male,0,Y,No,57,N,No phone service,No,No,Y,N,N,No,N,Month-to-month,Yes,Electronic check,40.1,"1,996",3/11/2020,No,A
13111,Male,0,No,N,62,Yes,Yes,DSL,No,Y,No internet service,Yes,No internet service,Yes,One Year,Yes,Electronic check,$65.12 ,970.24,10/25/2024,No,A
12466,Male,0,No,No,27,Yes,No phone service,Fiber optic,Yes,No,Y,No internet service,Yes,No,Month-to-month,Yes,Electronic check,104.38,7798.95,11/2/2024,No,A
3877,Female,0,Yes,Yes,44,N,Yes,fiber,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,E-check,118.83,1404.19,3/25/2020,No,A
6107,Male,0,Yes,No,2,Yes,No,Dsl,No internet service,No,No internet service,No,No,No,Two year,Yes,Mailed check,68.37,673.33,1/18/2021,No,A
15050,Male,1,N,No,21,No,No phone service,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.3,6642.78,5/2/2021,No,A
8268,Male,1,Yes,No,63,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One Year,No,Credit card,,1281.44,9/20/2021,No,A
6269,F,0,N,No,67,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,N,Electronic check,,6224.11,8/2/2023,Yes,A
2906,Male,0,No,No,34,Y,No phone service,DSL,Yes,Yes,Y,No internet service,Yes,No,Two year,Yes,Mailed check,54.82,618.58,10/27/2021,No,A
9029,Female,0,Y,No,8,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Month to month,Yes,Mailed check,42.16,2368.74,6/17/2022,No,A
20573,M,No,N,No,5,Yes,No,DSL,No,Y,Yes,No,Yes,N,Month to month,Yes,Bank transfer,97.76,4572.57,7/5/2021,No,A
11028,F,1,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,116.82,4981.61,5/9/2020,No,B
2338,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,N,Y,Two year,Yes,Bank transfer,,1877.2,9/18/2023,No,A
20443,Male,1,Yes,No,49,Yes,Yes,DSL,No internet service,No,Yes,N,Y,Y,Month-to-month,Yes,Mailed check,117.2,4152.61,9/6/2024,No,A
13670,Male,0,No,N,16,Yes,Yes,No,Yes,Yes,No,Yes,N,No internet service,Month-to-month,No,Mailed check,54.92,502.83,8/31/2022,No,A
2693,Male,0,No,N,14,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Y,Month-to-month,No,Credit card,69.94,4466.81,6/3/2020,No,A
16452,Male,1,Yes,No,41,Yes,No phone service,Fiber optic,Y,No internet service,No,Yes,Yes,Y,Month-to-month,No,e-check,,2584.73,2/29/2024,No,A
16908,Male,0,Yes,Y,0,Yes,Yes,Dsl,N,Yes,No,Y,Yes,No,Month-to-month,Yes,Electronic check,25.84,,8/4/2024,No,A
4169,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Y,Yes,No,No,Month to month,No,Mailed check,26.2,3286.86,9/1/2021,No,A
20850,Male,0,No,No,15,Yes,No,No,No,Yes,Y,No internet service,No internet service,Yes,Two year,No,Mailed check,98.34,5904.23,11/12/2023,No,A
19211,Male,No,No,Yes,52,Yes,No,DSL,No internet service,No internet service,No,N,No internet service,Y,Month-to-month,Yes,Credit card,28.67,1692.76,6/15/2021,No,A
10711,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Y,Month-to-month,Y,Bank transfer,44.3,6145.52,7/7/2021,No,A
12468,Female,No,Yes,No,52,Yes,Yes,Dsl,No,Y,No internet service,No,Yes,No,Two year,No,Electronic check,53.28,5434.56,4/24/2020,No,A
14063,Male,0,Yes,No,9,Yes,Yes,Dsl,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer,100.21,6314.23,10/10/2023,No,A
6439,Male,0,No,No,50,Yes,No phone service,DSL,Y,Yes,No internet service,N,No,No,Month-to-month,No,Bank transfer,94.11,5697.09,2/27/2021,No,A
7174,M,0,No,Yes,13,Yes,Yes,Fiber optic,No,N,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,101.32,5291.66,1/27/2024,No,A
20242,Male,0,N,No,35,Yes,Yes,No,No,N,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,$101.55 ,1717.21,8/11/2024,No,A
14152,Male,0,No,Y,2,Yes,Yes,Fiber optic,N,Yes,No,No,No,No,Two year,Yes,Electronic check,56.11,5728.72,12/27/2024,No,A
15304,Male,No,Yes,No,5,N,Yes,fiber,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,84.96,1835.21,3/13/2024,No,A
12082,Male,0,No,Yes,17,Yes,No phone service,fiber,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,29.37,2794.4,1/1/2021,No,A
2863,Male,0,No,Yes,7,Y,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.21,4482.24,7/7/2022,No,A
17383,Female,1,Yes,No,51,Yes,Y,DSL,Yes,No,N,Yes,No,Yes,One year,N,Electronic check,33.71,458.37,10/10/2021,No,A
18156,Male,0,No,No,29,Yes,Yes,Fiber optic,No internet service,No internet service,No,N,Yes,No,Month-to-month,Yes,Mailed check,73.91,6004.49,7/26/2020,No,A
9679,Female,Yes,No,Y,52,Y,No,DSL,No,N,No,No,No,Yes,One year,N,Mailed check,40.98,4231.96,4/16/2022,No,A
10423,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,N,No,No,No,Yes,Two year,No,Bank transfer,113.51,4566.58,10/1/2024,No,B
13685,Female,1,Y,No,57,N,Y,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,e-check,675.4911970621445,859,11/1/2020,No,A
18464,Male,0,No,N,63,Yes,Yes,No,No,No,N,No,No internet service,No,One year,Yes,Electronic check,76.24,3744.22,6/13/2023,No,A
7734,Male,1,Yes,No,48,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,One year,Y,Electronic check,48.09,4232.19,6/13/2021,No,A
15843,Male,1,No,No,57,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,One year,No,Bank transfer,50.59,128.85,4/12/2023,No,A
17683,Male,0,Yes,No,5,N,Yes,Fiber optic,No internet service,N,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,93.89,3240.33,7/12/2022,No,A
4966,Female,0,No,No,11,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,45.41,6711.55,1/7/2022,No,A
5630,Female,0,Yes,Y,25,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,One year,No,e-check,53.47,6270.62,2/27/2023,No,A
13728,M,0,No,Yes,71,Yes,No,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,,6205.99,3/31/2024,No,A
8999,male,0,Yes,Yes,15,Yes,No,DSL,N,Y,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,113.18,6269.1,7/2/2020,No,A
2730,Female,0,Yes,Yes,6,Y,Yes,Dsl,No internet service,No,No internet service,No,Yes,Y,Month-to-month,Yes,Mailed check,54.11,1328.43,12/15/2024,No,A
2291,Male,Yes,No,Yes,41,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,,7296.47,10/22/2021,No,A
4942,F,Yes,No,Yes,17,Yes,No,fiber,No,N,No internet service,No,No,No,One year,Yes,Bank transfer,64.12,2690.74,4/30/2024,No,A
11841,F,1,No,No,19,Yes,No,DSL,Yes,No internet service,No,No,No,N,Month-to-month,Yes,e-check,53.74,4543.89,1/12/2022,No,A
11639,Female,0,N,N,18,Yes,Y,fiber,Yes,No,No internet service,No,Yes,No internet service,Month to month,Yes,Mailed check,117.47,,2/27/2024,No,A
11224,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Two Year,No,Electronic check,,4088.27,6/4/2024,No,A
19254,Female,0,Yes,Yes,3,Yes,No phone service,fiber,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,E-check,,767.36,8/11/2020,No,A
15772,F,0,No,No,67,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,39.18,4358.2,2/7/2022,No,A
3196,Female,0,No,No,0,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,N,Month-to-month,No,E-check,71.08,6382.97,12/28/2020,No,A
13926,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,e-check,101.84,452.04,11/30/2021,No,A
17948,male,0,No,No,15,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Y,One year,Yes,E-check,90.58,153.9,12/14/2020,No,A
4367,Male,0,Y,No,52,Yes,Yes,Fiber optic,Y,No,No internet service,No internet service,N,No,One Year,Yes,Electronic check,103.99,3746.12,9/28/2021,No,A
15797,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,,1478.48,10/1/2023,No,B
15375,male,0,No,No,55,Yes,No phone service,fiber,No internet service,Yes,Y,No,No internet service,Yes,Month-to-month,No,Mailed check,106,4548.8,1/20/2020,No,A
16677,Male,0,Yes,No,4,No,No,Dsl,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,105.11,874,5/29/2023,No,A
20389,Female,1,No,No,19,No,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,34.79,5292.34,8/29/2020,No,A
9356,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month to month,Yes,E-check,,1949.54,7/1/2022,No,A
17963,Female,0,No,No,32,Yes,No phone service,fiber,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,36.93,4613.78,3/29/2020,No,A
17481,Male,No,Y,Yes,17,Yes,Yes,No,No,N,No internet service,No,Yes,Yes,One year,No,Mailed check,60.12,5575.22,6/16/2023,No,A
11027,male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One Year,Yes,Electronic check,$57.41 ,4019.62,11/18/2021,No,A
4579,Female,0,Yes,Yes,53,Yes,Yes,No,Yes,No internet service,No,No,No internet service,No,One Year,Y,Bank transfer,50.42,5126.72,7/17/2021,No,A
11281,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No internet service,N,No,No,No,One year,Yes,Electronic check,86.74,1591.45,6/19/2020,No,A
3004,Male,1,Yes,No,26,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,No,Mailed check,$63.34 ,3188.43,2/22/2023,No,A
11671,male,0,No,Y,26,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,65.99,6992.64,4/28/2022,No,A
7867,Male,0,No,Yes,25,No,N,No,Yes,Yes,N,No,No,Y,Two year,Yes,e-check,58.23,,7/11/2022,No,A
12980,Male,No,Yes,No,5,Yes,No,No,No internet service,N,Yes,Yes,N,Yes,Month-to-month,No,Mailed check,22.24,4784.47,10/17/2023,No,A
19608,Male,0,Yes,No,43,No,No,DSL,N,No,Yes,N,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.24,"7,406",3/31/2021,No,A
18881,Male,0,Yes,Yes,31,Yes,No phone service,No,No,Y,Yes,Y,No,No,Month-to-month,Y,Electronic check,86.68,6441.76,9/20/2023,No,A
